nivel,departamento,municipio,dimension,indicador_id,indicador,unidad,fuente,valor
municipal,Antioquia,Donmatías,Infraestructura,undp_rapida_bdg_edu_aff,Edificaciones educativas afectadas,Número,UNDP-RAPIDA,3
municipal,Antioquia,Donmatías,Infraestructura,undp_rapida_bdg_homes_dmg,Viviendas averiadas,Número,UNDP-RAPIDA,0
municipal,Antioquia,Donmatías,Infraestructura,undp_rapida_bdg_homes_dest,Viviendas destruidas,Número,UNDP-RAPIDA,0
municipal,Antioquia,Donmatías,Infraestructura,undp_rapida_bdg_public_imp,Edificaciones públicas impactadas,Número,UNDP-RAPIDA,4
municipal,Antioquia,Donmatías,Infraestructura,undp_rapida_bdg_other_imp,Otras edificaciones impactadas,Número,UNDP-RAPIDA,0
municipal,Antioquia,Donmatías,Infraestructura,undp_rapida_roads_exp_km,Vías expuestas (km),km,UNDP-RAPIDA,0
municipal,Antioquia,Donmatías,Infraestructura,undp_rapida_roads_imp_km,Vías impactadas (km),km,UNDP-RAPIDA,0
municipal,Antioquia,Donmatías,Vulnerabilidad,undp_rapida_mpi,Índice de pobreza multidimensional (IPM),Índice,UNDP-RAPIDA,6.3509
municipal,Antioquia,Donmatías,Amenaza,undp_rapida_liquefaction,Susceptibilidad a licuación,Índice,UNDP-RAPIDA,0.0002525
municipal,Antioquia,Donmatías,Amenaza,undp_rapida_landslides,Susceptibilidad a deslizamientos,Índice,UNDP-RAPIDA,2.85489314
municipal,Antioquia,Donmatías,Recuperación,undp_rapida_recovery_needs,Necesidades de recuperación temprana,Índice,UNDP-RAPIDA,0.20794164
municipal,Antioquia,Donmatías,Pérdidas económicas,undp_rapida_econ_dmg_households_cop,Daño económico en vivienda (COP),COP,UNDP-RAPIDA,0
municipal,Antioquia,Donmatías,Pérdidas económicas,undp_rapida_econ_dmg_infra_cop,Daño económico en infraestructura (COP),COP,UNDP-RAPIDA,2573154339
municipal,Antioquia,Donmatías,Pérdidas económicas,undp_rapida_econ_dmg_total_cop,Daño económico total (COP),COP,UNDP-RAPIDA,2573154339
municipal,Antioquia,Entrerrios,Personas,undp_rapida_pop_dead,Personas fallecidas,Número,UNDP-RAPIDA,0
municipal,Antioquia,Entrerrios,Personas,undp_rapida_pop_missing,Personas desaparecidas,Número,UNDP-RAPIDA,0
municipal,Antioquia,Entrerrios,Personas,undp_rapida_pop_inj,Personas heridas,Número,UNDP-RAPIDA,0
municipal,Antioquia,Entrerrios,Personas,undp_rapida_pop_exp,Población expuesta,Número,UNDP-RAPIDA,8770
municipal,Antioquia,Entrerrios,Personas,undp_rapida_pop_exp_urb,Población expuesta (urbana),Número,UNDP-RAPIDA,5088
municipal,Antioquia,Entrerrios,Personas,undp_rapida_pop_exp_rur,Población expuesta (rural),Número,UNDP-RAPIDA,3682.07620431
municipal,Antioquia,Entrerrios,Personas,undp_rapida_pop_imp,Población impactada,Número,UNDP-RAPIDA,0
municipal,Antioquia,Entrerrios,Infraestructura,undp_rapida_bdg_exp,Edificaciones expuestas,Número,UNDP-RAPIDA,4187
municipal,Antioquia,Entrerrios,Infraestructura,undp_rapida_bdg_comm_aff,Edificaciones comunitarias afectadas,Número,UNDP-RAPIDA,1
municipal,Antioquia,Entrerrios,Infraestructura,undp_rapida_bdg_health_aff,Edificaciones de salud afectadas,Número,UNDP-RAPIDA,0
municipal,Antioquia,Entrerrios,Infraestructura,undp_rapida_bdg_edu_aff,Edificaciones educativas afectadas,Número,UNDP-RAPIDA,1
municipal,Antioquia,Entrerrios,Infraestructura,undp_rapida_bdg_homes_dmg,Viviendas averiadas,Número,UNDP-RAPIDA,8
municipal,Antioquia,Entrerrios,Infraestructura,undp_rapida_bdg_homes_dest,Viviendas destruidas,Número,UNDP-RAPIDA,0
municipal,Antioquia,Entrerrios,Infraestructura,undp_rapida_bdg_public_imp,Edificaciones públicas impactadas,Número,UNDP-RAPIDA,2
municipal,Antioquia,Entrerrios,Infraestructura,undp_rapida_bdg_other_imp,Otras edificaciones impactadas,Número,UNDP-RAPIDA,8
municipal,Antioquia,Entrerrios,Infraestructura,undp_rapida_roads_exp_km,Vías expuestas (km),km,UNDP-RAPIDA,0
municipal,Antioquia,Entrerrios,Infraestructura,undp_rapida_roads_imp_km,Vías impactadas (km),km,UNDP-RAPIDA,0
municipal,Antioquia,Entrerrios,Vulnerabilidad,undp_rapida_mpi,Índice de pobreza multidimensional (IPM),Índice,UNDP-RAPIDA,7.873
municipal,Antioquia,Entrerrios,Amenaza,undp_rapida_liquefaction,Susceptibilidad a licuación,Índice,UNDP-RAPIDA,0.00026273
municipal,Antioquia,Entrerrios,Amenaza,undp_rapida_landslides,Susceptibilidad a deslizamientos,Índice,UNDP-RAPIDA,2.35714286
municipal,Antioquia,Entrerrios,Recuperación,undp_rapida_recovery_needs,Necesidades de recuperación temprana,Índice,UNDP-RAPIDA,0.22620465
municipal,Antioquia,Entrerrios,Pérdidas económicas,undp_rapida_econ_dmg_households_cop,Daño económico en vivienda (COP),COP,UNDP-RAPIDA,676840003
municipal,Antioquia,Entrerrios,Pérdidas económicas,undp_rapida_econ_dmg_infra_cop,Daño económico en infraestructura (COP),COP,UNDP-RAPIDA,1231877894
municipal,Antioquia,Entrerrios,Pérdidas económicas,undp_rapida_econ_dmg_total_cop,Daño económico total (COP),COP,UNDP-RAPIDA,1908717897
municipal,Antioquia,Belmira,Personas,undp_rapida_pop_dead,Personas fallecidas,Número,UNDP-RAPIDA,0
municipal,Antioquia,Belmira,Personas,undp_rapida_pop_missing,Personas desaparecidas,Número,UNDP-RAPIDA,0
municipal,Antioquia,Belmira,Personas,undp_rapida_pop_inj,Personas heridas,Número,UNDP-RAPIDA,0
municipal,Antioquia,Belmira,Personas,undp_rapida_pop_exp,Población expuesta,Número,UNDP-RAPIDA,3986
municipal,Antioquia,Belmira,Personas,undp_rapida_pop_exp_urb,Población expuesta (urbana),Número,UNDP-RAPIDA,522
municipal,Antioquia,Belmira,Personas,undp_rapida_pop_exp_rur,Población expuesta (rural),Número,UNDP-RAPIDA,3464.15838423
municipal,Antioquia,Belmira,Personas,undp_rapida_pop_imp,Población impactada,Número,UNDP-RAPIDA,0
municipal,Antioquia,Belmira,Infraestructura,undp_rapida_bdg_exp,Edificaciones expuestas,Número,UNDP-RAPIDA,1275
municipal,Antioquia,Belmira,Infraestructura,undp_rapida_bdg_comm_aff,Edificaciones comunitarias afectadas,Número,UNDP-RAPIDA,0
municipal,Antioquia,Belmira,Infraestructura,undp_rapida_bdg_health_aff,Edificaciones de salud afectadas,Número,UNDP-RAPIDA,0
municipal,Antioquia,Belmira,Infraestructura,undp_rapida_bdg_edu_aff,Edificaciones educativas afectadas,Número,UNDP-RAPIDA,0
municipal,Antioquia,Belmira,Infraestructura,undp_rapida_bdg_homes_dmg,Viviendas averiadas,Número,UNDP-RAPIDA,0
municipal,Antioquia,Belmira,Infraestructura,undp_rapida_bdg_homes_dest,Viviendas destruidas,Número,UNDP-RAPIDA,0
municipal,Antioquia,Belmira,Infraestructura,undp_rapida_bdg_public_imp,Edificaciones públicas impactadas,Número,UNDP-RAPIDA,0
municipal,Antioquia,Belmira,Infraestructura,undp_rapida_bdg_other_imp,Otras edificaciones impactadas,Número,UNDP-RAPIDA,0
municipal,Antioquia,Belmira,Infraestructura,undp_rapida_roads_exp_km,Vías expuestas (km),km,UNDP-RAPIDA,0
municipal,Antioquia,Belmira,Infraestructura,undp_rapida_roads_imp_km,Vías impactadas (km),km,UNDP-RAPIDA,0
municipal,Antioquia,Belmira,Vulnerabilidad,undp_rapida_mpi,Índice de pobreza multidimensional (IPM),Índice,UNDP-RAPIDA,18.0734
municipal,Antioquia,Belmira,Amenaza,undp_rapida_liquefaction,Susceptibilidad a licuación,Índice,UNDP-RAPIDA,0.0003375
municipal,Antioquia,Belmira,Amenaza,undp_rapida_landslides,Susceptibilidad a deslizamientos,Índice,UNDP-RAPIDA,3.34654956
municipal,Antioquia,Belmira,Recuperación,undp_rapida_recovery_needs,Necesidades de recuperación temprana,Índice,UNDP-RAPIDA,0.26813133
municipal,Antioquia,Belmira,Pérdidas económicas,undp_rapida_econ_dmg_households_cop,Daño económico en vivienda (COP),COP,UNDP-RAPIDA,0
municipal,Antioquia,Belmira,Pérdidas económicas,undp_rapida_econ_dmg_infra_cop,Daño económico en infraestructura (COP),COP,UNDP-RAPIDA,0
municipal,Antioquia,Belmira,Pérdidas económicas,undp_rapida_econ_dmg_total_cop,Daño económico total (COP),COP,UNDP-RAPIDA,0
municipal,Cauca,Caloto,Personas,undp_rapida_pop_dead,Personas fallecidas,Número,UNDP-RAPIDA,0
municipal,Cauca,Caloto,Personas,undp_rapida_pop_missing,Personas desaparecidas,Número,UNDP-RAPIDA,0
municipal,Cauca,Caloto,Personas,undp_rapida_pop_inj,Personas heridas,Número,UNDP-RAPIDA,0
municipal,Cauca,Caloto,Personas,undp_rapida_pop_exp,Población expuesta,Número,UNDP-RAPIDA,18952
municipal,Cauca,Caloto,Personas,undp_rapida_pop_exp_urb,Población expuesta (urbana),Número,UNDP-RAPIDA,10076.10456672
municipal,Cauca,Caloto,Personas,undp_rapida_pop_exp_rur,Población expuesta (rural),Número,UNDP-RAPIDA,8876.16173398
municipal,Cauca,Caloto,Personas,undp_rapida_pop_imp,Población impactada,Número,UNDP-RAPIDA,0
municipal,Cauca,Caloto,Infraestructura,undp_rapida_bdg_exp,Edificaciones expuestas,Número,UNDP-RAPIDA,8198
municipal,Cauca,Caloto,Infraestructura,undp_rapida_bdg_comm_aff,Edificaciones comunitarias afectadas,Número,UNDP-RAPIDA,1
municipal,Cauca,Caloto,Infraestructura,undp_rapida_bdg_health_aff,Edificaciones de salud afectadas,Número,UNDP-RAPIDA,0
municipal,Cauca,Caloto,Infraestructura,undp_rapida_bdg_edu_aff,Edificaciones educativas afectadas,Número,UNDP-RAPIDA,11
municipal,Cauca,Caloto,Infraestructura,undp_rapida_bdg_homes_dmg,Viviendas averiadas,Número,UNDP-RAPIDA,317
municipal,Cauca,Caloto,Infraestructura,undp_rapida_bdg_homes_dest,Viviendas destruidas,Número,UNDP-RAPIDA,5
municipal,Cauca,Caloto,Infraestructura,undp_rapida_bdg_public_imp,Edificaciones públicas impactadas,Número,UNDP-RAPIDA,12
municipal,Cauca,Caloto,Infraestructura,undp_rapida_bdg_other_imp,Otras edificaciones impactadas,Número,UNDP-RAPIDA,322
municipal,Cauca,Caloto,Infraestructura,undp_rapida_roads_exp_km,Vías expuestas (km),km,UNDP-RAPIDA,107.87329217
municipal,Cauca,Caloto,Infraestructura,undp_rapida_roads_imp_km,Vías impactadas (km),km,UNDP-RAPIDA,0
municipal,Cauca,Caloto,Vulnerabilidad,undp_rapida_mpi,Índice de pobreza multidimensional (IPM),Índice,UNDP-RAPIDA,10.2033
municipal,Cauca,Caloto,Amenaza,undp_rapida_liquefaction,Susceptibilidad a licuación,Índice,UNDP-RAPIDA,0.00151083
municipal,Cauca,Caloto,Amenaza,undp_rapida_landslides,Susceptibilidad a deslizamientos,Índice,UNDP-RAPIDA,3.0606488
municipal,Cauca,Caloto,Recuperación,undp_rapida_recovery_needs,Necesidades de recuperación temprana,Índice,UNDP-RAPIDA,0.35303034
municipal,Cauca,Caloto,Pérdidas económicas,undp_rapida_econ_dmg_households_cop,Daño económico en vivienda (COP),COP,UNDP-RAPIDA,45202897320
municipal,Cauca,Caloto,Pérdidas económicas,undp_rapida_econ_dmg_infra_cop,Daño económico en infraestructura (COP),COP,UNDP-RAPIDA,7325499549
municipal,Cauca,Caloto,Pérdidas económicas,undp_rapida_econ_dmg_total_cop,Daño económico total (COP),COP,UNDP-RAPIDA,52528396869
municipal,Cauca,Guachené,Personas,undp_rapida_pop_dead,Personas fallecidas,Número,UNDP-RAPIDA,0
municipal,Cauca,Guachené,Personas,undp_rapida_pop_missing,Personas desaparecidas,Número,UNDP-RAPIDA,0
municipal,Cauca,Guachené,Personas,undp_rapida_pop_inj,Personas heridas,Número,UNDP-RAPIDA,1
municipal,Cauca,Guachené,Personas,undp_rapida_pop_exp,Población expuesta,Número,UNDP-RAPIDA,18368
municipal,Cauca,Guachené,Personas,undp_rapida_pop_exp_urb,Población expuesta (urbana),Número,UNDP-RAPIDA,16275.33869692
municipal,Cauca,Guachené,Personas,undp_rapida_pop_exp_rur,Población expuesta (rural),Número,UNDP-RAPIDA,2092.6248556
municipal,Cauca,Guachené,Personas,undp_rapida_pop_imp,Población impactada,Número,UNDP-RAPIDA,1
municipal,Cauca,Guachené,Infraestructura,undp_rapida_bdg_exp,Edificaciones expuestas,Número,UNDP-RAPIDA,5974
municipal,Cauca,Guachené,Infraestructura,undp_rapida_bdg_comm_aff,Edificaciones comunitarias afectadas,Número,UNDP-RAPIDA,3
municipal,Cauca,Guachené,Infraestructura,undp_rapida_bdg_health_aff,Edificaciones de salud afectadas,Número,UNDP-RAPIDA,0
municipal,Cauca,Guachené,Infraestructura,undp_rapida_bdg_edu_aff,Edificaciones educativas afectadas,Número,UNDP-RAPIDA,1
municipal,Cauca,Guachené,Infraestructura,undp_rapida_bdg_homes_dmg,Viviendas averiadas,Número,UNDP-RAPIDA,250
municipal,Cauca,Guachené,Infraestructura,undp_rapida_bdg_homes_dest,Viviendas destruidas,Número,UNDP-RAPIDA,11
municipal,Cauca,Guachené,Infraestructura,undp_rapida_bdg_public_imp,Edificaciones públicas impactadas,Número,UNDP-RAPIDA,4
municipal,Cauca,Guachené,Infraestructura,undp_rapida_bdg_other_imp,Otras edificaciones impactadas,Número,UNDP-RAPIDA,261
municipal,Cauca,Guachené,Infraestructura,undp_rapida_roads_exp_km,Vías expuestas (km),km,UNDP-RAPIDA,197.99438803
municipal,Cauca,Guachené,Infraestructura,undp_rapida_roads_imp_km,Vías impactadas (km),km,UNDP-RAPIDA,0
municipal,Cauca,Guachené,Vulnerabilidad,undp_rapida_mpi,Índice de pobreza multidimensional (IPM),Índice,UNDP-RAPIDA,4.0874
municipal,Cauca,Guachené,Amenaza,undp_rapida_liquefaction,Susceptibilidad a licuación,Índice,UNDP-RAPIDA,0.00237371
municipal,Cauca,Guachené,Amenaza,undp_rapida_landslides,Susceptibilidad a deslizamientos,Índice,UNDP-RAPIDA,1.16543027
municipal,Cauca,Guachené,Recuperación,undp_rapida_recovery_needs,Necesidades de recuperación temprana,Índice,UNDP-RAPIDA,0.23972685
municipal,Cauca,Guachené,Pérdidas económicas,undp_rapida_econ_dmg_households_cop,Daño económico en vivienda (COP),COP,UNDP-RAPIDA,68719267144
municipal,Cauca,Guachené,Pérdidas económicas,undp_rapida_econ_dmg_infra_cop,Daño económico en infraestructura (COP),COP,UNDP-RAPIDA,7426632510
municipal,Cauca,Guachené,Pérdidas económicas,undp_rapida_econ_dmg_total_cop,Daño económico total (COP),COP,UNDP-RAPIDA,76145899654
municipal,Cauca,Villa Rica,Personas,undp_rapida_pop_dead,Personas fallecidas,Número,UNDP-RAPIDA,0
municipal,Cauca,Villa Rica,Personas,undp_rapida_pop_missing,Personas desaparecidas,Número,UNDP-RAPIDA,0
municipal,Cauca,Villa Rica,Personas,undp_rapida_pop_inj,Personas heridas,Número,UNDP-RAPIDA,0
municipal,Cauca,Villa Rica,Personas,undp_rapida_pop_exp,Población expuesta,Número,UNDP-RAPIDA,17192
municipal,Cauca,Villa Rica,Personas,undp_rapida_pop_exp_urb,Población expuesta (urbana),Número,UNDP-RAPIDA,14271.24542405
municipal,Cauca,Villa Rica,Personas,undp_rapida_pop_exp_rur,Población expuesta (rural),Número,UNDP-RAPIDA,2921.21465621
municipal,Cauca,Villa Rica,Personas,undp_rapida_pop_imp,Población impactada,Número,UNDP-RAPIDA,0
municipal,Cauca,Villa Rica,Infraestructura,undp_rapida_bdg_exp,Edificaciones expuestas,Número,UNDP-RAPIDA,5902
municipal,Cauca,Villa Rica,Infraestructura,undp_rapida_bdg_comm_aff,Edificaciones comunitarias afectadas,Número,UNDP-RAPIDA,1
municipal,Cauca,Villa Rica,Infraestructura,undp_rapida_bdg_health_aff,Edificaciones de salud afectadas,Número,UNDP-RAPIDA,0
municipal,Cauca,Villa Rica,Infraestructura,undp_rapida_bdg_edu_aff,Edificaciones educativas afectadas,Número,UNDP-RAPIDA,4
municipal,Cauca,Villa Rica,Infraestructura,undp_rapida_bdg_homes_dmg,Viviendas averiadas,Número,UNDP-RAPIDA,215
municipal,Cauca,Villa Rica,Infraestructura,undp_rapida_bdg_homes_dest,Viviendas destruidas,Número,UNDP-RAPIDA,8
municipal,Cauca,Villa Rica,Infraestructura,undp_rapida_bdg_public_imp,Edificaciones públicas impactadas,Número,UNDP-RAPIDA,5
municipal,Cauca,Villa Rica,Infraestructura,undp_rapida_bdg_other_imp,Otras edificaciones impactadas,Número,UNDP-RAPIDA,223
municipal,Cauca,Villa Rica,Infraestructura,undp_rapida_roads_exp_km,Vías expuestas (km),km,UNDP-RAPIDA,140.45140278
municipal,Cauca,Villa Rica,Infraestructura,undp_rapida_roads_imp_km,Vías impactadas (km),km,UNDP-RAPIDA,0
municipal,Cauca,Villa Rica,Vulnerabilidad,undp_rapida_mpi,Índice de pobreza multidimensional (IPM),Índice,UNDP-RAPIDA,4.8066
municipal,Cauca,Villa Rica,Amenaza,undp_rapida_liquefaction,Susceptibilidad a licuación,Índice,UNDP-RAPIDA,0.00255033
municipal,Cauca,Villa Rica,Amenaza,undp_rapida_landslides,Susceptibilidad a deslizamientos,Índice,UNDP-RAPIDA,0.98655139
municipal,Cauca,Villa Rica,Recuperación,undp_rapida_recovery_needs,Necesidades de recuperación temprana,Índice,UNDP-RAPIDA,0.22341926
municipal,Cauca,Villa Rica,Pérdidas económicas,undp_rapida_econ_dmg_households_cop,Daño económico en vivienda (COP),COP,UNDP-RAPIDA,30008932800
municipal,Cauca,Villa Rica,Pérdidas económicas,undp_rapida_econ_dmg_infra_cop,Daño económico en infraestructura (COP),COP,UNDP-RAPIDA,3297335172
municipal,Cauca,Villa Rica,Pérdidas económicas,undp_rapida_econ_dmg_total_cop,Daño económico total (COP),COP,UNDP-RAPIDA,33306267972
municipal,Cauca,Puerto Tejada,Personas,undp_rapida_pop_dead,Personas fallecidas,Número,UNDP-RAPIDA,0
municipal,Cauca,Puerto Tejada,Personas,undp_rapida_pop_missing,Personas desaparecidas,Número,UNDP-RAPIDA,0
municipal,Cauca,Puerto Tejada,Personas,undp_rapida_pop_inj,Personas heridas,Número,UNDP-RAPIDA,0
municipal,Cauca,Puerto Tejada,Personas,undp_rapida_pop_exp,Población expuesta,Número,UNDP-RAPIDA,41096
municipal,Cauca,Puerto Tejada,Personas,undp_rapida_pop_exp_urb,Población expuesta (urbana),Número,UNDP-RAPIDA,40011.45308851
municipal,Cauca,Puerto Tejada,Personas,undp_rapida_pop_exp_rur,Población expuesta (rural),Número,UNDP-RAPIDA,1084.74983665
municipal,Cauca,Puerto Tejada,Personas,undp_rapida_pop_imp,Población impactada,Número,UNDP-RAPIDA,0
municipal,Cauca,Puerto Tejada,Infraestructura,undp_rapida_bdg_exp,Edificaciones expuestas,Número,UNDP-RAPIDA,7576
municipal,Cauca,Puerto Tejada,Infraestructura,undp_rapida_bdg_comm_aff,Edificaciones comunitarias afectadas,Número,UNDP-RAPIDA,0
municipal,Cauca,Puerto Tejada,Infraestructura,undp_rapida_bdg_health_aff,Edificaciones de salud afectadas,Número,UNDP-RAPIDA,0
municipal,Cauca,Puerto Tejada,Infraestructura,undp_rapida_bdg_edu_aff,Edificaciones educativas afectadas,Número,UNDP-RAPIDA,1
municipal,Cauca,Puerto Tejada,Infraestructura,undp_rapida_bdg_homes_dmg,Viviendas averiadas,Número,UNDP-RAPIDA,104
municipal,Cauca,Puerto Tejada,Infraestructura,undp_rapida_bdg_homes_dest,Viviendas destruidas,Número,UNDP-RAPIDA,15
municipal,Cauca,Puerto Tejada,Infraestructura,undp_rapida_bdg_public_imp,Edificaciones públicas impactadas,Número,UNDP-RAPIDA,1
municipal,Cauca,Puerto Tejada,Infraestructura,undp_rapida_bdg_other_imp,Otras edificaciones impactadas,Número,UNDP-RAPIDA,119
municipal,Cauca,Puerto Tejada,Infraestructura,undp_rapida_roads_exp_km,Vías expuestas (km),km,UNDP-RAPIDA,189.02862957
municipal,Cauca,Puerto Tejada,Infraestructura,undp_rapida_roads_imp_km,Vías impactadas (km),km,UNDP-RAPIDA,0
municipal,Cauca,Puerto Tejada,Vulnerabilidad,undp_rapida_mpi,Índice de pobreza multidimensional (IPM),Índice,UNDP-RAPIDA,3.1369
municipal,Cauca,Puerto Tejada,Amenaza,undp_rapida_liquefaction,Susceptibilidad a licuación,Índice,UNDP-RAPIDA,0.0028885
municipal,Cauca,Puerto Tejada,Amenaza,undp_rapida_landslides,Susceptibilidad a deslizamientos,Índice,UNDP-RAPIDA,1.03353057
municipal,Cauca,Puerto Tejada,Recuperación,undp_rapida_recovery_needs,Necesidades de recuperación temprana,Índice,UNDP-RAPIDA,0.17242041
municipal,Cauca,Puerto Tejada,Pérdidas económicas,undp_rapida_econ_dmg_households_cop,Daño económico en vivienda (COP),COP,UNDP-RAPIDA,27112616104
municipal,Cauca,Puerto Tejada,Pérdidas económicas,undp_rapida_econ_dmg_infra_cop,Daño económico en infraestructura (COP),COP,UNDP-RAPIDA,1114762446
municipal,Cauca,Puerto Tejada,Pérdidas económicas,undp_rapida_econ_dmg_total_cop,Daño económico total (COP),COP,UNDP-RAPIDA,28227378550
municipal,Chocó,Carmen Del Darién,Personas,undp_rapida_pop_dead,Personas fallecidas,Número,UNDP-RAPIDA,0
municipal,Chocó,Carmen Del Darién,Personas,undp_rapida_pop_missing,Personas desaparecidas,Número,UNDP-RAPIDA,0
municipal,Chocó,Carmen Del Darién,Personas,undp_rapida_pop_inj,Personas heridas,Número,UNDP-RAPIDA,1
municipal,Chocó,Carmen Del Darién,Personas,undp_rapida_pop_exp,Población expuesta,Número,UNDP-RAPIDA,641
municipal,Chocó,Carmen Del Darién,Personas,undp_rapida_pop_exp_urb,Población expuesta (urbana),Número,UNDP-RAPIDA,0
municipal,Chocó,Carmen Del Darién,Personas,undp_rapida_pop_exp_rur,Población expuesta (rural),Número,UNDP-RAPIDA,640.99999118
