denominador,codigo,municipio,departamento,poblacion_2026,estimacion_experimental_condicionada_a_existencia,tiene_soporte_minimo,abstencion,ejemplos_patron,banda_error_descriptiva_inferior,banda_error_descriptiva_superior,razones,habilitado_para_indice
hospitalizacion,68425,Macaravita,Santander,2475,3.70434072881816,true,false,776,1.7804316542761662,7.5332030212489824,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,68468,Molagavita,Santander,4761,4.944000463569935,true,false,776,2.3762541214464106,10.054193702938298,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,68498,Ocamonte,Santander,6631,5.930889116931047,true,false,776,2.850586243224713,12.061145311708952,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,68522,Palmar,Santander,1548,3.5500004379215233,true,false,776,1.706250481549587,7.219334284326952,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,68524,Palmas del Socorro,Santander,2814,3.6789654247444674,true,false,30,1.7682354234439936,7.4815994212275445,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,68533,Páramo,Santander,5666,4.941684473275003,true,false,776,2.3751409780468267,10.049483870240877,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,68549,Pinchote,Santander,6171,5.786057192338564,true,false,30,2.7809751134795118,11.7666129315136,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,68673,San Benito,Santander,3031,3.6868059424630926,true,false,30,1.7720038418898334,7.497544015985421,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,68705,Santa Bárbara,Santander,2670,3.70434072881816,true,false,776,1.7804316542761662,7.5332030212489824,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,68720,Santa Helena del Opón,Santander,3477,4.11062535928441,true,false,776,1.9757058122661604,8.359429556487777,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,68780,Suratá,Santander,4563,4.068946991067694,true,false,776,1.9556737764724947,8.274671800018906,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,68867,Vetas,Santander,2154,3.5500004379215233,true,false,776,1.706250481549587,7.219334284326952,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,70204,Coloso,Sucre,10421,5.66173283711846,true,false,776,2.721220616354198,11.513785052837946,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,70400,La Unión,Sucre,14349,6.840959987974193,true,false,30,3.2879971362979457,13.911879122980192,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,73200,Coello,Tolima,8593,5.732569539583281,true,false,776,2.7552671354477987,11.657839636389594,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,86755,San Francisco,Putumayo,5664,4.878179030986704,true,false,30,2.3446181109711057,9.920338247650001,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,86760,Santiago,Putumayo,7281,5.9050551761257895,true,false,30,2.8381695760411167,12.008609021132079,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,91430,La Victoria (ANM),Amazonas,691,,false,true,4,,,"[""menos_de_30_ejemplos_con_mismo_patron_de_otros_registros"",""predictor_fuera_del_rango_de_entrenamiento"",""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,91530,Puerto Alegría (ANM),Amazonas,807,,false,true,30,,,"[""predictor_fuera_del_rango_de_entrenamiento"",""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,94884,Puerto Colombia (ANM),Guainía,1980,,false,true,4,,,"[""menos_de_30_ejemplos_con_mismo_patron_de_otros_registros"",""predictor_fuera_del_rango_de_entrenamiento"",""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,94885,La Guadalupe (ANM),Guainía,319,,false,true,4,,,"[""menos_de_30_ejemplos_con_mismo_patron_de_otros_registros"",""predictor_fuera_del_rango_de_entrenamiento"",""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,94886,Cacahual (ANM),Guainía,907,,false,true,4,,,"[""menos_de_30_ejemplos_con_mismo_patron_de_otros_registros"",""predictor_fuera_del_rango_de_entrenamiento"",""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,94887,Pana Pana (ANM),Guainía,2016,,false,true,4,,,"[""menos_de_30_ejemplos_con_mismo_patron_de_otros_registros"",""predictor_fuera_del_rango_de_entrenamiento"",""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,94888,Morichal (ANM),Guainía,1091,,false,true,4,,,"[""menos_de_30_ejemplos_con_mismo_patron_de_otros_registros"",""predictor_fuera_del_rango_de_entrenamiento"",""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,97511,Pacoa (ANM),Vaupés,4312,,false,true,4,,,"[""menos_de_30_ejemplos_con_mismo_patron_de_otros_registros"",""predictor_fuera_del_rango_de_entrenamiento"",""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,97777,Papunahua (ANM),Vaupés,768,,false,true,4,,,"[""menos_de_30_ejemplos_con_mismo_patron_de_otros_registros"",""predictor_fuera_del_rango_de_entrenamiento"",""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,97889,Yavaraté (ANM),Vaupés,1116,,false,true,4,,,"[""menos_de_30_ejemplos_con_mismo_patron_de_otros_registros"",""predictor_fuera_del_rango_de_entrenamiento"",""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
